date,generation_mwh_per_mw,asset_id,asset_name,technology,latitude,longitude,capacity_mw,ownership_fraction,generation_mwh_est,generation_mwh_est_owned,temp_2m_k,temp_2m_c,precip_m,precip_mm,solar_radiation_j_m2,wind_u10,wind_v10,wind_speed_10m,selected_grid_lat,selected_grid_lon,country,ownership_pct,operational_status,start_of_operations,commissioning_year,portfolio_capacity_pct,remaining_asset_life_years,power_price_gbp_mwh,generation_per_mw,revenue_proxy_gbp,year,month,pre_operational_flag,temp_2m_c_lag1,precip_mm_lag1,solar_radiation_j_m2_lag1,wind_speed_10m_lag1,power_price_gbp_mwh_lag1,temp_2m_c_roll3_mean,precip_mm_roll3_mean,solar_radiation_j_m2_roll3_mean,wind_speed_10m_roll3_mean,temp_2m_c_anomaly,precip_mm_anomaly,solar_radiation_j_m2_anomaly,wind_speed_10m_anomaly
2024-04-01,0.2944799999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.773039999999999,3.4542503999999994,279.86966,6.7196655,0.0044546435,4.4546432,11703458.0,0.7570429,0.51859856,0.9176374,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,25.440073018080664,0.15018479999999998,87.87638239873432,2024,4,0,5.1976624,3.5640628,7014536.0,1.0257199,31.551181818181817,4.152506466666666,2.6426279333333333,3293816.6666666665,1.6699743666666667,0.16521772857142825,2.46821989,-1417979.428571429,0.1052508371428571
2024-05-01,0.142104,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.2683920000000004,1.6668799200000002,285.64743,12.497437,0.0041483697,4.14837,14394630.0,-0.63919735,-0.33444786,0.72140735,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,36.61813216453136,0.07247304,61.038029212963465,2024,5,0,6.7196655,4.4546432,11703458.0,0.9176374,25.440073018080664,5.561889633333333,3.3989066,6834106.0,1.3606276,2.253588285714285,1.6712422714285715,-1264130.2857142854,-0.02705473285714277
2024-06-01,0.2087999999999999,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.8024,2.4492239999999996,284.78058,11.630585,0.0023431338,2.3431337,18568798.0,1.9851723,0.60697174,2.075891,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,34.86178596247394,0.10648799999999999,85.38432286215425,2024,6,0,12.497437,4.14837,14394630.0,0.72140735,36.61813216453136,8.138254966666667,4.055692,11037541.333333334,0.8882548833333334,-1.4243511428571427,-0.35932108571428545,1611415.428571429,1.108242992857143
2024-07-01,0.162936,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,3.747528,1.91123928,286.34372,13.193726,0.0033732362,3.3732362,14429420.0,1.2054911,0.54191875,1.3216976,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,35.24557873485868,0.08309736,67.36273452439463,2024,7,0,11.630585,2.3431337,18568798.0,2.075891,34.86178596247394,10.2825625,3.6487156333333335,14888962.0,1.2383119166666667,-1.2436477142857143,0.35039407142857115,-320393.14285714366,-0.11096046428571427
2024-08-01,0.3348,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,7.7004,3.927204,286.54108,13.391083,0.0067636855,6.7636857,12688896.0,2.058034,2.5429592,3.2714133,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,28.82577867473932,0.170748,113.20471331455096,2024,8,0,13.193726,3.3732362,14429420.0,1.3216976,35.24557873485868,12.440582666666666,3.2882466333333333,15797616.0,1.3729986500000002,-0.490988428571427,2.6033554285714287,707522.2857142854,1.747987864285714
2024-09-01,0.22032,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,5.06736,2.5843536,284.4461,11.296112,0.0016841611,1.6841612,9938562.0,-0.36340237,-0.9123564,0.9820669,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,38.61340048627996,0.1123632,99.79068055495937,2024,9,0,13.391083,6.7636857,12688896.0,3.2714133,28.82577867473932,12.738464666666667,4.160018533333333,15229038.0,2.223000633333333,-0.5488108571428576,-1.0214835285714285,2094602.3571428573,-0.40679916571428576
2024-10-01,0.287184,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,6.605232000000001,3.3686683200000007,282.4225,9.272491,0.0034959533,3.4959533,5208157.0,0.38576317,1.2716007,1.3288271,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,41.314804976462675,0.14646384000000004,139.17587467118818,2024,10,0,11.296112,1.6841612,9938562.0,0.9820669,38.61340048627996,12.626973666666666,3.9403610333333337,12352292.666666666,1.8583926,0.44516394285714256,-0.6619928571428568,947982.9142857138,-0.1308847042857142
2024-11-01,0.20808,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,4.785839999999999,2.4407783999999997,278.43176,5.281769,0.0021659117,2.1659117,2306272.0,0.90241337,0.860075,1.246627,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,47.78319652173913,0.10612079999999999,116.62819395321598,2024,11,0,9.272491,3.4959533,5208157.0,1.3288271,41.314804976462675,11.319895333333335,3.9812667333333334,9278538.333333334,1.8607691,-0.3619077714285721,-0.8280387571428571,206312.57142857136,-0.546258642857143
2024-12-01,0.376464,ONW_002,Crossdykes,onshore_wind,55.1941,-3.1698,23.0,0.51,8.658672000000001,4.41592272,278.4804,5.330414,0.003919288,3.9192882,1200432.0,2.1767025,0.92413616,2.364754,55.20000000000135,356.80000000001263,UK,51%,operational,2021-06-30,4,3%,26,43.90006390850992,0.19199664,193.85928962304098,2024,12,0,5.281769,2.1659117,2306272.0,1.246627,47.78319652173913,8.616790666666667,2.4486754000000004,5817663.666666667,1.1858403333333334,1.597813342857143,0.5026935714285719,93332.85714285704,0.8176743714285717
2018-01-01,0.2782559999999999,ONW_003,Cerisou,onshore_wind,46.1777,0.3633,24.0,1.0,6.678143999999999,6.678143999999999,281.18896,8.038971,0.0044821403,4.48214,3245048.0,1.8893604,1.163866,2.219069,46.200000000001225,0.3999999999999999,France,100%,operational,2022-11-15,3,3%,27,24.449784221173296,0.27825599999999995,163.2791797979231,2018,1,1,,,,,,,,,,2.4223938571428567,2.233182928571429,-254890.0,1.1410079857142859
2018-02-01,0.1915199999999999,ONW_003,Cerisou,onshore_wind,46.1777,0.3633,24.0,1.0,4.59648,4.59648,275.87344,2.7234497,0.0023191087,2.3191087,7529150.0,-0.13566971,-1.0536127,1.0623116,46.200000000001225,0.3999999999999999,France,100%,operational,2022-11-15,3,3%,27,26.11949338374291,0.19152,120.05772894850661,2018,2,1,8.038971,4.48214,3245048.0,2.219069,24.449784221173296,8.038971,4.48214,3245048.0,2.219069,-4.280678828571428,0.45069256428571447,1073020.0,-0.46344220999999997
2018-03-01,0.272304,ONW_003,Cerisou,onshore_wind,46.1777,0.3633,24.0,1.0,6.535296,6.535296,280.7791,7.62912,0.0045514153,4.5514154,11214951.0,0.83178425,1.5598831,1.7677953,46.200000000001225,0.3999999999999999,France,100%,operational,2022-11-15,3,3%,27,30.574052398775095,0.272304,199.81048234550528,2018,3,1,2.7234497,2.3191087,7529150.0,1.0623116,26.11949338374291,5.38121035,3.40062435,5387099.0,1.6406903000000002,-1.4005648571428573,2.0556977857142855,-61397.0714285709,0.5589419399999997
2018-04-01,0.16704,ONW_003,Cerisou,onshore_wind,46.1777,0.3633,24.0,1.0,4.00896,4.00896,285.99463,12.844635,0.002734135,2.734135,16197888.0,0.23577595,1.2537766,1.2757531,46.200000000001225,0.3999999999999999,France,100%,operational,2022-11-15,3,3%,27,25.191667829727844,0.16704,100.99238866266575,2018,4,1,7.62912,4.5514154,11214951.0,1.7677953,30.574052398775095,6.130513566666667,3.784221366666667,7329716.333333333,1.6830586333333333,0.9617831428571435,0.5175930142857146,-118914.28571428545,0.3604778885714285
